utimesec    684.216057
stimesec    2.959204
ru_maxrss   1625592
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   638743
ru_majflt   2
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    53119
ru_nivcsw   264
