utimesec    632.348417
stimesec    3.301610
ru_maxrss   1517220
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   593910
ru_majflt   2
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    51145
ru_nivcsw   165
