utimesec    633.039653
stimesec    2.992929
ru_maxrss   1510632
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   590369
ru_majflt   1
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    50865
ru_nivcsw   132
