utimesec    687.965803
stimesec    3.179858
ru_maxrss   1623032
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   637845
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    52380
ru_nivcsw   507
