utimesec    690.047456
stimesec    3.103856
ru_maxrss   1626328
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   637955
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    52730
ru_nivcsw   289
