utimesec    635.389546
stimesec    2.889497
ru_maxrss   1515316
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   591699
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    51237
ru_nivcsw   237
