utimesec    635.190909
stimesec    2.594087
ru_maxrss   1522920
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   594738
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    50879
ru_nivcsw   114
