utimesec    688.875458
stimesec    2.990544
ru_maxrss   1630632
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   641856
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  0
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    53063
ru_nivcsw   362
